No.,Time Stamp,Volts AN,Volts BN,Volts LN Average,Volts AB,Volts LL Average,I A,I B,I Average,Watt A,Watt B,Watt Total,VAR A,VAR B,VAR Total,VA A,VA B,VA Total,Pwr Factor A,Pwr Factor B,Pwr Factor Total,Dmd Watt Total,Dmd VAR Total,Dmd VA Total,Dmd I A,Dmd I B,Ep_imp,Ep_exp,Eq_imp,Eq_exp,Ep_total,Ep_net,Eq_total,Eq_net,Es
81,2019-01-11 04:50:00,116.96,117.63,117.3,234.49,0,7.1217,2.7885,4.9551,0.56815,0.30493,0.87308,0.60544,0.08436,0.6898,0.833,0.32719,1.16018,0.682,0.932,0.753,0.80725,0.65334,1.09515,7.1106,2.2496,5.8,1096.7,4.5,821.4,1102.5,-1090.9,825.9,-816.9,1454.1
82,2019-01-11 04:55:00,116.84,117.65,117.25,234.34,0,7.1116,2.7816,4.9466,0.5666,0.30559,0.87218,0.60316,0.08413,0.6873,0.8303,0.3276,1.15791,0.682,0.933,0.753,0.80851,0.65537,1.09739,7.1168,2.2515,5.9,1096.7,4.6,821.4,1102.6,-1090.8,826,-816.8,1454.2
83,2019-01-11 05:00:00,116.98,117.95,117.47,234.67,0,7.1156,1.4253,4.2705,0.56727,0.14136,0.70863,0.60543,-0.00219,0.60324,0.83242,0.16775,1.00017,0.681,0.843,0.709,0.79589,0.64953,1.08536,7.1187,2.148,5.9,1096.7,4.6,821.4,1102.6,-1090.8,826,-816.8,1454.3
84,2019-01-11 05:05:00,116.79,117.68,117.23,234.43,0,8.1721,2.8103,5.4912,0.69358,0.30769,1.00127,0.65287,0.08352,0.73639,0.95449,0.33047,1.28496,0.727,0.931,0.779,0.83491,0.66481,1.12353,7.3403,2.2467,6,1096.7,4.7,821.4,1102.7,-1090.7,826.1,-816.7,1454.4
85,2019-01-11 05:10:00,116.75,117.86,117.31,234.44,0,8.1156,1.4337,4.7746,0.68464,0.14241,0.82705,0.65132,-0.00181,0.64951,0.94696,0.16818,1.11515,0.723,0.847,0.742,0.87271,0.67844,1.15957,7.6762,2.2327,6.1,1096.7,4.7,821.4,1102.8,-1090.6,826.1,-816.7,1454.5
86,2019-01-11 05:15:00,116.94,117.85,117.39,234.5,0,8.0973,1.4536,4.7754,0.68235,0.1438,0.82615,0.65331,-0.0028,0.65051,0.94677,0.17113,1.11791,0.721,0.84,0.739,0.90254,0.6894,1.18959,8.0108,2.1536,6.2,1096.7,4.8,821.4,1102.9,-1090.5,826.2,-816.6,1454.6
87,2019-01-11 05:20:00,116.81,117.89,117.35,234.65,0,9.5386,2.8271,6.1829,0.93348,0.30484,1.23832,0.60285,0.08623,0.68908,1.11324,0.32772,1.44096,0.839,0.93,0.859,0.95877,0.69611,1.23522,8.3143,2.2368,6.2,1096.7,4.9,821.4,1102.9,-1090.5,826.3,-816.5,1454.8
88,2019-01-11 05:25:00,116.93,117.94,117.43,235.13,0,9.4557,2.8112,6.1335,0.92614,0.30804,1.23418,0.60033,0.08565,0.68598,1.10581,0.33148,1.43729,0.838,0.929,0.859,1.04015,0.68097,1.28983,8.7643,2.2495,6.4,1096.7,4.9,821.4,1103.1,-1090.3,826.3,-816.5,1454.9
89,2019-01-11 05:30:00,117.02,117.84,117.43,234.68,0,7.0678,1.4382,4.253,0.56309,0.14429,0.70739,0.60197,-0.00241,0.59956,0.827,0.17137,0.99837,0.681,0.842,0.709,1.10996,0.69438,1.35164,8.7329,2.8159,6.4,1096.7,5,821.4,1103.1,-1090.3,826.4,-816.4,1455
90,2019-01-11 05:35:00,116.95,117.67,117.31,234.41,0,7.1634,2.7822,4.9728,0.57239,0.30479,0.87718,0.60789,0.0844,0.69229,0.83758,0.32719,1.16478,0.683,0.932,0.753,1.01468,0.6714,1.26759,8.1977,2.6452,6.5,1096.7,5,821.4,1103.2,-1090.2,826.4,-816.4,1455.1
91,2019-01-11 05:40:00,117.16,117.99,117.58,234.95,0,7.171,1.4253,4.2982,0.57274,0.14153,0.71427,0.611,-0.00213,0.60887,0.84019,0.16781,1.008,0.682,0.843,0.709,0.8943,0.67304,1.17589,7.4247,2.6292,6.6,1096.7,5.1,821.4,1103.3,-1090.1,826.5,-816.3,1455.2
92,2019-01-11 05:45:00,116.67,117.79,117.23,234.47,0,7.1346,1.4261,4.2804,0.56931,0.14253,0.71184,0.60342,-0.00205,0.60137,0.83235,0.16844,1.0008,0.684,0.846,0.711,0.78651,0.64416,1.0763,7.1358,2.0618,6.6,1096.7,5.1,821.4,1103.3,-1090.1,826.5,-816.3,1455.2
93,2019-01-11 05:50:00,117.27,117.8,117.53,234.8,0,8.3928,2.7866,5.5897,0.72188,0.30537,1.02725,0.66612,0.08513,0.75126,0.98415,0.32798,1.31213,0.734,0.931,0.783,0.84136,0.66926,1.13009,7.4127,2.2325,6.7,1096.7,5.2,821.4,1103.4,-1090,826.6,-816.2,1455.4
94,2019-01-11 05:55:00,116.79,118.02,117.41,234.65,0,8.24,1.4238,4.8319,0.70153,0.14114,0.84267,0.65587,-0.00174,0.65413,0.96237,0.16747,1.12984,0.729,0.843,0.746,0.85373,0.66928,1.14209,7.7857,1.961,6.8,1096.7,5.2,821.4,1103.5,-1089.9,826.6,-816.2,1455.5
95,2019-01-11 06:00:00,116.39,117.25,116.82,234.02,0,8.1438,2.7799,5.4619,0.69114,0.30455,0.9957,0.64534,0.08184,0.72718,0.94756,0.32604,1.27359,0.729,0.934,0.782,0.92809,0.70182,1.21386,8.1291,2.2313,6.9,1096.7,5.3,821.4,1103.6,-1089.8,826.7,-816.1,1455.6
96,2019-01-11 06:05:00,116.36,117.2,116.78,233.63,0,8.1173,2.5691,5.3432,0.68693,0.27729,0.96422,0.64536,0.07693,0.72229,0.94448,0.29989,1.24437,0.727,0.925,0.775,0.94555,0.70778,1.22974,8.2026,2.3096,7,1096.7,5.4,821.4,1103.7,-1089.7,826.8,-816,1455.7
97,2019-01-11 06:10:00,116.79,117.81,117.3,234.4,0,8.1099,1.4316,4.7707,0.68492,0.14182,0.82675,0.65159,-0.00247,0.64913,0.94741,0.16815,1.11556,0.723,0.843,0.741,0.91713,0.68973,1.19974,8.1364,2.1427,7,1096.7,5.4,821.4,1103.7,-1089.7,826.8,-816,1455.8
98,2019-01-11 06:15:00,116.56,117.46,117.01,233.82,0,8.0835,2.781,5.4322,0.68193,0.30467,0.9866,0.64707,0.0831,0.73017,0.94212,0.32669,1.26881,0.724,0.933,0.778,0.92357,0.69214,1.20544,8.1015,2.2356,7.1,1096.7,5.5,821.4,1103.8,-1089.6,826.9,-815.9,1455.9
99,2019-01-11 06:20:00,116.49,117.72,117.11,234.07,0,8.0526,1.427,4.7398,0.67754,0.14162,0.81916,0.64572,-0.0024,0.64332,0.938,0.16782,1.10583,0.722,0.844,0.741,0.90878,0.68621,1.19144,8.0773,2.1432,7.2,1096.7,5.5,821.4,1103.9,-1089.5,826.9,-815.9,1456
100,2019-01-11 06:25:00,116.51,117.38,116.95,233.81,0,8.0454,2.9913,5.5184,0.6769,0.33066,1.00756,0.64551,0.08285,0.72836,0.93726,0.35093,1.28819,0.722,0.942,0.782,0.90803,0.68889,1.19269,8.0689,2.1454,7.3,1096.7,5.6,821.4,1104,-1089.4,827,-815.8,1456.1
101,2019-01-11 06:30:00,116.77,117.53,117.15,234.14,0,7.0571,2.8026,4.9299,0.56145,0.30638,0.86783,0.59904,0.08314,0.68218,0.82374,0.32869,1.15243,0.682,0.932,0.753,0.8789,0.68006,1.16436,7.7366,2.2319,7.3,1096.7,5.7,821.4,1104,-1089.4,827.1,-815.7,1456.2
102,2019-01-11 06:35:00,116.15,117.07,116.61,233.18,0,7.0146,2.7844,4.8995,0.5572,0.30375,0.86095,0.59007,0.08122,0.67129,0.81428,0.32491,1.13919,0.684,0.935,0.756,0.85232,0.66975,1.13759,7.3954,2.3336,7.4,1096.7,5.7,821.4,1104.1,-1089.3,827.1,-815.7,1456.3
103,2019-01-11 06:40:00,116.9,117.84,117.37,234.47,0,7.1078,1.4226,4.2652,0.56673,0.14167,0.70841,0.60395,-0.00225,0.6017,0.83089,0.16763,0.99852,0.682,0.845,0.709,0.82338,0.65716,1.10726,7.0561,2.4291,7.5,1096.7,5.8,821.4,1104.2,-1089.2,827.2,-815.6,1456.4
104,2019-01-11 06:45:00,116.55,116.73,116.64,233.19,0,7.0931,8.3333,7.7132,0.56749,0.89497,1.46246,0.59775,0.36194,0.95969,0.82685,0.97334,1.80018,0.686,0.919,0.812,0.80185,0.64536,1.08593,7.0581,2.2478,7.5,1096.7,5.8,821.4,1104.2,-1089.2,827.2,-815.6,1456.4
105,2019-01-11 06:50:00,116.71,117.97,117.34,234.59,0,7.0937,2.5743,4.834,0.56489,0.28001,0.8449,0.60298,0.0837,0.68668,0.82893,0.30425,1.13318,0.681,0.92,0.746,0.80401,0.64799,1.08922,7.0815,2.2495,7.6,1096.7,5.9,821.4,1104.3,-1089.1,827.3,-815.5,1456.5
106,2019-01-11 06:55:00,117.03,117.89,117.46,234.82,0,7.1655,1.4258,4.2956,0.57222,0.14169,0.71391,0.6093,-0.00187,0.60742,0.83848,0.16795,1.00643,0.682,0.844,0.709,0.79556,0.64605,1.08295,7.1068,2.1543,7.7,1096.7,5.9,821.4,1104.4,-1089,827.3,-815.5,1456.6
107,2019-01-11 07:00:00,116.78,117.39,117.09,233.96,0,7.1426,2.7775,4.9601,0.56998,0.30424,0.87421,0.60689,0.08284,0.68974,0.83521,0.32587,1.16108,0.682,0.934,0.753,0.81021,0.65412,1.09829,7.1259,2.2592,7.7,1096.7,6,821.4,1104.4,-1089,827.4,-815.4,1456.7
108,2019-01-11 07:05:00,116.82,117.76,117.29,233.95,0,7.1456,1.4515,4.2985,0.56926,0.14457,0.71383,0.60634,-0.00201,0.60433,0.83436,0.17131,1.00567,0.682,0.844,0.71,0.78842,0.64435,1.07797,7.1395,2.0648,7.8,1096.7,6,821.4,1104.5,-1088.9,827.4,-815.4,1456.8
109,2019-01-11 07:10:00,116.4,117.15,116.78,233.58,0,7.1224,2.7754,4.9489,0.56771,0.30329,0.871,0.60034,0.08143,0.68177,0.82888,0.32462,1.1535,0.685,0.934,0.755,0.79883,0.64886,1.08722,7.143,2.1534,7.9,1096.7,6.1,821.4,1104.6,-1088.8,827.5,-815.3,1456.9
110,2019-01-11 07:15:00,117.06,117.7,117.38,234.54,0,7.1626,2.5754,4.869,0.57172,0.27936,0.85108,0.60981,0.08038,0.69018,0.83849,0.30238,1.14087,0.682,0.924,0.746,0.80851,0.65624,1.09764,7.1492,2.2299,8,1096.7,6.2,821.4,1104.7,-1088.7,827.6,-815.2,1457
111,2019-01-11 07:20:00,117.06,117.84,117.45,234.69,0,8.1661,2.7792,5.4727,0.69332,0.30403,0.99735,0.65491,0.08598,0.74089,0.95557,0.32651,1.28208,0.726,0.931,0.778,0.82088,0.65594,1.10936,7.5075,1.9715,8,1096.7,6.2,821.4,1104.7,-1088.7,827.6,-815.2,1457.1
112,2019-01-11 07:25:00,117.32,117.96,117.64,235.08,0,8.1682,2.9324,5.5503,0.69064,0.34312,1.03376,0.65844,0.10589,0.76433,0.95603,0.38596,1.34198,0.722,0.889,0.77,0.90687,0.69884,1.19537,7.852,2.3372,8.1,1096.7,6.3,821.4,1104.8,-1088.6,827.7,-815.1,1457.2
113,2019-01-11 07:30:00,116.98,117.92,117.45,234.66,0,8.0894,1.4217,4.7556,0.68207,0.14137,0.82344,0.65161,-0.00189,0.64972,0.94516,0.16732,1.11247,0.722,0.845,0.74,0.92178,0.70182,1.20995,8.1667,2.1486,8.2,1096.7,6.3,821.4,1104.9,-1088.5,827.7,-815.1,1457.3
114,2019-01-11 07:35:00,117.34,118.06,117.7,235.22,0,8.106,2.7884,5.4472,0.68469,0.30558,0.99027,0.65772,0.0873,0.74502,0.95132,0.32846,1.27978,0.72,0.93,0.774,0.96727,0.72634,1.25882,8.1239,2.6155,8.3,1096.7,6.4,821.4,1105,-1088.4,827.8,-815,1457.4
115,2019-01-11 07:40:00,116.97,117.83,117.4,234.5,0,8.0208,2.7813,5.4011,0.67508,0.30543,0.98051,0.64856,0.08605,0.73461,0.9381,0.32768,1.26578,0.72,0.932,0.775,0.96267,0.72495,1.25444,8.091,2.6134,8.3,1096.7,6.5,821.4,1105,-1088.4,827.9,-814.9,1457.5
116,2019-01-11 07:45:00,117.49,118.16,117.83,235.53,0,7.0977,2.5775,4.8376,0.5666,0.28008,0.84668,0.60842,0.08378,0.6922,0.83417,0.30415,1.13832,0.679,0.921,0.744,0.95376,0.72469,1.24576,7.816,2.8039,8.4,1096.7,6.5,821.4,1105.1,-1088.3,827.9,-814.9,1457.6
117,2019-01-11 07:50:00,117.29,118.04,117.67,235.07,0,7.135,1.4484,4.2917,0.57034,0.14384,0.71418,0.60914,-0.00186,0.60728,0.83716,0.1707,1.00787,0.681,0.843,0.709,0.91288,0.71007,1.20616,7.4912,2.7729,8.5,1096.7,6.6,821.4,1105.2,-1088.2,828,-814.8,1457.7
118,2019-01-11 07:55:00,117.21,117.84,117.52,234.96,0,7.1368,2.7846,4.9607,0.56957,0.30627,0.87584,0.6084,0.0862,0.6946,0.83603,0.32859,1.16462,0.681,0.932,0.752,0.86826,0.68942,1.16211,7.1835,2.6962,8.6,1096.7,6.6,821.4,1105.3,-1088.1,828,-814.8,1457.8
119,2019-01-11 08:00:00,117.23,117.94,117.59,235.03,0,7.1303,1.4224,4.2763,0.56893,0.14184,0.71078,0.60893,-0.00141,0.60752,0.83601,0.16769,1.0037,0.681,0.846,0.708,0.85127,0.68102,1.14557,7.1337,2.6063,8.6,1096.7,6.7,821.4,1105.3,-1088.1,828.1,-814.7,1457.9
120,2019-01-11 08:05:00,117.37,118.1,117.73,235.34,0,7.1895,1.4505,4.32,0.57487,0.1446,0.71947,0.61531,-0.00205,0.61325,0.84467,0.17145,1.01611,0.681,0.843,0.708,0.80274,0.6547,1.09407,7.1418,2.1752,8.7,1096.7,6.7,821.4,1105.4,-1088,828.1,-814.7,1458
121,2019-01-11 08:10:00,117.24,117.84,117.54,235.02,0,7.1852,2.7817,4.9834,0.57329,0.30583,0.87911,0.61354,0.08566,0.69919,0.84224,0.32798,1.17022,0.681,0.932,0.751,0.81213,0.66142,1.10364,7.1556,2.2644,8.8,1096.7,6.8,821.4,1105.5,-1087.9,828.2,-814.6,1458.1
122,2019-01-11 08:15:00,117.58,118.47,118.02,235.81,0,7.1902,1.4433,4.3167,0.57541,0.1447,0.72011,0.6152,-0.00158,0.61362,0.84499,0.17106,1.01605,0.681,0.846,0.709,0.82988,0.67165,1.12561,7.1766,2.4277,8.8,1096.7,6.8,821.4,1105.5,-1087.9,828.2,-814.6,1458.2
123,2019-01-11 08:20:00,117.14,117.87,117.5,235.33,0,7.1878,2.8053,4.9966,0.57275,0.30651,0.87926,0.61336,0.0877,0.70106,0.84189,0.32985,1.17174,0.68,0.929,0.75,0.85321,0.68556,1.14918,7.1906,2.6029,8.9,1096.7,6.9,821.4,1105.6,-1087.8,828.3,-814.5,1458.3
124,2019-01-11 08:25:00,117.5,118.2,117.85,235.41,0,7.1483,1.4199,4.2841,0.57026,0.14158,0.71184,0.61253,-0.00119,0.61135,0.83951,0.16733,1.00683,0.679,0.846,0.707,0.84273,0.67971,1.13903,7.1896,2.5017,9,1096.7,7,821.4,1105.7,-1087.7,828.4,-814.4,1458.4
125,2019-01-11 08:30:00,117.31,117.96,117.63,235.23,0,7.1038,2.8039,4.9539,0.56692,0.30856,0.87548,0.60711,0.08696,0.69408,0.83336,0.33149,1.16485,0.68,0.931,0.752,0.79217,0.65183,1.08488,7.168,2.067,9,1096.7,7,821.4,1105.7,-1087.7,828.4,-814.4,1458.4
126,2019-01-11 08:35:00,117.15,117.88,117.52,234.84,0,8.1712,2.7859,5.4785,0.69491,0.3068,1.00171,0.65397,0.0851,0.73908,0.95606,0.32937,1.28543,0.727,0.931,0.779,0.84048,0.67274,1.13054,7.2867,2.3396,9.1,1096.7,7.1,821.4,1105.8,-1087.6,828.5,-814.3,1458.6
127,2019-01-11 08:40:00,116.94,117.86,117.4,234.69,0,8.0834,2.5691,5.3262,0.6831,0.27872,0.96181,0.6504,0.08194,0.73234,0.94504,0.30219,1.24724,0.723,0.922,0.771,0.88771,0.69155,1.17552,7.6007,2.4214,9.2,1096.7,7.1,821.4,1105.9,-1087.5,828.5,-814.3,1458.7
128,2019-01-11 08:45:00,117.26,118.19,117.73,235.36,0,8.129,1.417,4.773,0.68729,0.14262,0.82991,0.65744,-0.00093,0.65652,0.95306,0.16789,1.12095,0.721,0.849,0.74,0.91557,0.70214,1.20307,7.9295,2.3266,9.3,1096.7,7.2,821.4,1106,-1087.4,828.6,-814.2,1458.8
129,2019-01-11 08:50:00,117.42,118.12,117.77,235.42,0,8.1284,2.7843,5.4563,0.68628,0.30552,0.9918,0.66084,0.08835,0.74919,0.95471,0.32861,1.28332,0.719,0.93,0.773,0.92644,0.70786,1.21556,8.1241,2.2382,9.4,1096.7,7.2,821.4,1106.1,-1087.3,828.6,-814.2,1458.9
130,2019-01-11 08:55:00,117.09,118.02,117.55,234.86,0,8.0813,1.4176,4.7494,0.68048,0.14127,0.82175,0.65446,-0.00154,0.65292,0.94604,0.16704,1.11308,0.719,0.846,0.738,0.91379,0.70375,1.20492,8.117,2.1445,9.4,1096.7,7.3,821.4,1106.1,-1087.3,828.7,-814.1,1459
131,2019-01-11 09:00:00,117.55,118.06,117.81,235.65,0,7.163,3.0242,5.0936,0.57272,0.33592,0.90864,0.61388,0.08645,0.70032,0.84209,0.35735,1.19945,0.68,0.94,0.758,0.88997,0.694,1.18171,7.9163,2.1482,9.5,1096.7,7.4,821.4,1106.2,-1087.2,828.8,-814,1459.1
132,2019-01-11 09:05:00,117.26,117.99,117.62,235.19,0,7.1379,2.7848,4.9613,0.56923,0.3059,0.87513,0.60992,0.0872,0.69712,0.83709,0.32862,1.16571,0.68,0.931,0.751,0.90211,0.70356,1.19805,7.5918,2.6092,9.6,1096.7,7.4,821.4,1106.3,-1087.1,828.8,-814,1459.2
133,2019-01-11 09:10:00,117.4,118.05,117.72,235.42,0,7.1425,1.425,4.2838,0.56996,0.14195,0.71191,0.61209,-0.00145,0.61064,0.83907,0.1681,1.00717,0.679,0.844,0.707,0.85303,0.68154,1.1492,7.2703,2.5162,9.6,1096.7,7.5,821.4,1106.3,-1087.1,828.9,-813.9,1459.3
134,2019-01-11 09:15:00,117.49,118.07,117.78,235.32,0,7.1566,2.7852,4.9709,0.57198,0.30541,0.87739,0.61266,0.08741,0.70007,0.84085,0.32812,1.16897,0.68,0.931,0.751,0.88941,0.70277,1.18904,7.1532,2.9654,9.7,1096.7,7.5,821.4,1106.4,-1087,828.9,-813.9,1459.3
135,2019-01-11 09:20:00,117.45,118.08,117.77,235.42,0,7.1529,2.7845,4.9687,0.57088,0.30689,0.87776,0.61328,0.08797,0.70125,0.84054,0.32966,1.1702,0.679,0.931,0.75,0.84942,0.68324,1.14505,7.1504,2.5931,9.8,1096.7,7.6,821.4,1106.5,-1086.9,829,-813.8,1459.4
136,2019-01-11 09:25:00,117.11,117.88,117.5,234.73,0,7.1218,1.422,4.2719,0.56747,0.14138,0.70885,0.6075,-0.00206,0.60544,0.83394,0.16717,1.00111,0.68,0.846,0.708,0.83871,0.6771,1.13452,7.149,2.5034,9.9,1096.7,7.6,821.4,1106.6,-1086.8,829,-813.8,1459.5
137,2019-01-11 09:30:00,117.11,117.79,117.45,234.71,0,7.0885,2.782,4.9352,0.56403,0.30515,0.86918,0.60516,0.08582,0.69098,0.82992,0.32743,1.15735,0.68,0.932,0.751,0.84734,0.67964,1.14138,7.1285,2.5934,9.9,1096.7,7.7,821.4,1106.6,-1086.8,829.1,-813.7,1459.6
138,2019-01-11 09:35:00,116.81,117.42,117.12,234.09,0,7.0601,2.7812,4.9207,0.56178,0.30431,0.86609,0.59956,0.08274,0.68231,0.82438,0.32587,1.15025,0.681,0.934,0.753,0.95378,0.73251,1.28811,7.1034,3.8799,10,1096.7,7.8,821.4,1106.7,-1086.7,829.2,-813.6,1459.7
139,2019-01-11 09:40:00,117.11,117.99,117.55,234.95,0,7.1295,1.444,4.2867,0.56736,0.14335,0.71071,0.60884,-0.00184,0.60699,0.83486,0.17028,1.00514,0.68,0.842,0.707,0.97473,0.74144,1.3073,7.0842,4.0723,10.1,1096.7,7.8,821.4,1106.8,-1086.6,829.2,-813.6,1459.8
140,2019-01-11 09:45:00,117.24,118.07,117.66,235.18,0,7.1394,1.4199,4.2797,0.56892,0.14129,0.71021,0.60984,-0.00136,0.60848,0.83661,0.16715,1.00375,0.68,0.845,0.708,0.91433,0.71199,1.24581,7.0971,3.5332,10.1,1096.7,7.9,821.4,1106.8,-1086.6,829.3,-813.5,1459.9
141,2019-01-11 09:50:00,117.18,117.92,117.55,235.05,0,8.2356,2.7894,5.5125,0.7004,0.3059,1.0063,0.66083,0.08743,0.74826,0.96476,0.32866,1.29342,0.726,0.931,0.778,0.81958,0.66303,1.1107,7.2029,2.2609,10.2,1096.7,7.9,821.4,1106.9,-1086.5,829.3,-813.5,1460
142,2019-01-11 09:55:00,117.03,117.98,117.5,234.87,0,8.1442,1.4405,4.7924,0.68896,0.14284,0.8318,0.65613,-0.00189,0.65425,0.9533,0.16955,1.12285,0.723,0.842,0.741,0.85289,0.67631,1.14434,7.5699,2.1725,10.3,1096.7,8,821.4,1107,-1086.4,829.4,-813.4,1460.1
143,2019-01-11 10:00:00,117.2,117.91,117.55,235.33,0,8.1322,2.7811,5.4567,0.6868,0.30506,0.99186,0.65836,0.08693,0.74529,0.95332,0.32771,1.28103,0.72,0.931,0.774,0.90323,0.6976,1.19339,7.9023,2.2635,10.4,1096.7,8,821.4,1107.1,-1086.3,829.4,-813.4,1460.2
144,2019-01-11 10:05:00,116.78,117.8,117.29,234.49,0,8.0757,2.8027,5.4392,0.67927,0.30781,0.98708,0.65109,0.08483,0.73591,0.94283,0.33032,1.27316,0.72,0.932,0.775,0.92908,0.70782,1.21795,8.1409,2.2464,10.4,1096.7,8.1,821.4,1107.1,-1086.3,829.5,-813.3,1460.3
145,2019-01-11 10:10:00,117.48,117.75,117.62,235.18,0,8.1203,6.8826,7.5014,0.68441,0.73753,1.42194,0.66283,0.29489,0.95772,0.95476,0.8028,1.75756,0.717,0.919,0.809,0.91138,0.70078,1.20116,8.1086,2.1405,10.5,1096.7,8.2,821.4,1107.2,-1086.2,829.6,-813.2,1460.4
146,2019-01-11 10:15:00,117.53,118.05,117.79,235.48,0,7.166,2.7908,4.9784,0.5716,0.30607,0.87766,0.61466,0.08806,0.70271,0.84209,0.3292,1.17129,0.679,0.93,0.749,0.90645,0.70254,1.19792,7.9727,2.2323,10.6,1096.7,8.2,821.4,1107.3,-1086.1,829.6,-813.2,1460.5
147,2019-01-11 10:20:00,116.94,117.55,117.24,234.29,0,7.0779,2.8019,4.9399,0.56294,0.30632,0.86926,0.60219,0.08333,0.68552,0.82702,0.32869,1.15571,0.681,0.932,0.752,0.86697,0.68625,1.15895,7.639,2.2332,10.7,1096.7,8.3,821.4,1107.4,-1086,829.7,-813.1,1460.6
148,2019-01-11 10:25:00,117.16,117.78,117.47,234.73,0,7.0838,1.427,4.2554,0.56385,0.14226,0.70611,0.60508,-0.00136,0.60372,0.82982,0.16818,0.998,0.679,0.846,0.708,0.85028,0.68152,1.14209,7.3093,2.418,10.7,1096.7,8.3,821.4,1107.4,-1086,829.7,-813.1,1460.7
149,2019-01-11 10:30:00,116.89,117.56,117.23,234.35,0,7.12,2.8003,4.9601,0.56685,0.33181,0.89866,0.60585,0.08389,0.68974,0.83243,0.35255,1.18498,0.681,0.941,0.758,0.80321,0.6561,1.09351,7.0959,2.2354,10.8,1096.7,8.4,821.4,1107.5,-1085.9,829.8,-813,1460.8
150,2019-01-11 10:35:00,117.26,117.78,117.52,234.85,0,7.1433,2.8039,4.9736,0.56937,0.30735,0.87672,0.61055,0.08489,0.69544,0.83753,0.3301,1.16763,0.68,0.931,0.751,0.80363,0.6565,1.09409,7.1048,2.2383,10.9,1096.7,8.5,821.4,1107.6,-1085.8,829.9,-812.9,1460.9
151,2019-01-11 10:40:00,117.09,118.02,117.55,234.99,0,7.1269,1.4278,4.2774,0.56798,0.14315,0.71112,0.60754,-0.00103,0.60651,0.83444,0.16905,1.00349,0.681,0.847,0.709,0.79396,0.65162,1.08493,7.1181,2.1462,10.9,1096.7,8.5,821.4,1107.6,-1085.8,829.9,-812.9,1461
152,2019-01-11 10:45:00,117.49,118.21,117.85,235.44,0,7.1631,2.8126,4.9879,0.57174,0.30864,0.88038,0.61372,0.08808,0.7018,0.8415,0.33234,1.17384,0.679,0.929,0.75,0.81991,0.66588,1.11164,7.1356,2.3424,11,1096.7,8.6,821.4,1107.7,-1085.7,830,-812.8,1461.1
153,2019-01-11 10:50:00,116.87,117.59,117.23,234.11,0,7.1231,2.787,4.955,0.56618,0.3048,0.87098,0.60469,0.08445,0.68914,0.83112,0.32718,1.1583,0.681,0.932,0.752,0.82106,0.66689,1.11341,7.1397,2.3453,11.1,1096.7,8.6,821.4,1107.8,-1085.6,830,-812.8,1461.2
154,2019-01-11 10:55:00,117.16,117.99,117.58,234.94,0,7.1359,1.4319,4.2839,0.568,0.14306,0.71106,0.60946,-0.00099,0.60847,0.83584,0.16924,1.00508,0.68,0.845,0.707,0.80087,0.65494,1.0933,7.1365,2.1789,11.1,1096.7,8.7,821.4,1107.8,-1085.6,830.1,-812.7,1461.3
155,2019-01-11 11:00:00,117.26,117.83,117.54,234.86,0,7.1454,2.7885,4.967,0.56935,0.30551,0.87486,0.61077,0.08607,0.69683,0.83765,0.32825,1.16589,0.68,0.931,0.75,0.81109,0.66033,1.10305,7.1356,2.2708,11.2,1096.7,8.7,821.4,1107.9,-1085.5,830.1,-812.7,1461.4
156,2019-01-11 11:05:00,116.99,118.01,117.5,234.8,0,8.2654,1.49,4.8777,0.70771,0.14917,0.85688,0.65593,0.00318,0.65911,0.96681,0.17709,1.1439,0.732,0.842,0.749,0.80854,0.65921,1.10004,7.13,2.2526,11.3,1096.7,8.8,821.4,1108,-1085.4,830.2,-812.6,1461.5
157,2019-01-11 11:10:00,117.31,117.97,117.64,235.06,0,8.1359,2.7938,5.4648,0.68916,0.306,0.99517,0.65752,0.08753,0.74506,0.95442,0.32914,1.28356,0.722,0.93,0.775,0.85032,0.67568,1.1408,7.4748,2.2523,11.4,1096.7,8.8,821.4,1108.1,-1085.3,830.2,-812.6,1461.6
158,2019-01-11 11:15:00,117.37,118.17,117.77,235.34,0,8.0907,2.7902,5.4405,0.68298,0.30697,0.98995,0.65702,0.08802,0.74504,0.94962,0.33011,1.27972,0.719,0.93,0.774,0.90985,0.70362,1.19937,7.8006,2.418,11.4,1096.7,8.9,821.4,1108.1,-1085.3,830.3,-812.5,1461.7
159,2019-01-11 11:20:00,117.08,117.95,117.52,234.83,0,8.1008,1.4276,4.7642,0.68255,0.14184,0.82439,0.65614,-0.00145,0.65469,0.94867,0.16807,1.11673,0.719,0.844,0.738,0.92718,0.70874,1.21709,8.1289,2.2387,11.5,1096.7,9,821.4,1108.2,-1085.2,830.4,-812.4,1461.8
160,2019-01-11 11:25:00,117.26,117.89,117.57,235.09,0,8.113,2.789,5.451,0.68293,0.30478,0.98771,0.6591,0.08722,0.74632,0.95103,0.32788,1.27891,0.718,0.93,0.772,0.92313,0.70834,1.21387,8.1075,2.2372,11.6,1096.7,9,821.4,1108.3,-1085.1,830.4,-812.4,1461.9
